Profit,HitRate,Games,targetPos,startOffsetDays,referOffsetDays,excludingDays,excludingOffsetDays,isReverse
-46450,31.218274111675125,394,6,6,20,50,1,False
-46450,65.22842639593908,394,0,6,30,20,7,False
-46450,60.913705583756354,394,1,6,40,50,9,True
-46450,42.38578680203046,394,1,7,30,30,8,True
-46500,60.40609137055838,394,3,1,10,50,4,True
-46500,53.045685279187815,394,5,1,20,40,7,True
-46500,53.55329949238579,394,4,1,50,40,3,True
-46500,30.96446700507614,394,6,2,10,20,8,True
-46500,53.045685279187815,394,3,2,40,30,9,False
-46500,62.182741116751274,394,4,4,10,50,8,True
-46500,41.11675126903553,394,5,4,20,40,10,False
-46500,63.95939086294417,394,4,4,30,20,8,False
-46500,32.48730964467005,394,5,4,30,50,7,False
-46500,32.48730964467005,394,5,4,40,50,2,False
-46500,62.944162436548226,394,6,5,40,20,10,False
-46500,79.44162436548223,394,6,6,10,10,1,False
-46500,14.720812182741117,394,6,8,10,10,0,True
-46500,79.94923857868021,394,5,8,30,10,3,False
-46500,62.69035532994924,394,2,9,20,50,7,True
-46500,64.9746192893401,394,3,9,30,20,7,False
-46500,30.20304568527919,394,2,10,50,20,1,True
-46550,43.401015228426395,394,2,1,20,30,2,True
-46550,30.456852791878177,394,4,1,40,20,4,True
-46550,50.76142131979695,394,2,2,20,30,3,False
-46550,30.456852791878177,394,2,3,20,20,7,True
-46550,61.92893401015228,394,4,3,40,50,4,True
-46550,62.944162436548226,394,6,3,40,50,4,True
-46550,63.70558375634518,394,4,4,20,20,0,False
-46550,63.95939086294417,394,5,4,30,20,9,False
-46550,62.944162436548226,394,6,6,40,20,10,False
-46550,13.959390862944163,394,0,7,30,10,5,True
-46550,62.182741116751274,394,2,7,50,50,8,True
-46550,51.776649746192895,394,0,8,10,40,6,True
-46550,80.45685279187818,394,3,9,40,10,9,False
-46550,28.680203045685282,394,3,10,50,20,4,True
-46600,79.69543147208121,394,1,1,10,10,8,False
-46600,52.03045685279187,394,1,1,10,40,7,True
-46600,54.568527918781726,394,6,1,20,40,10,True
-46600,79.69543147208121,394,1,2,20,10,6,False
-46600,42.89340101522843,394,5,3,40,30,5,True
-46600,54.06091370558376,394,6,3,50,40,5,True
-46600,51.776649746192895,394,0,4,10,40,7,True
-46600,63.1979695431472,394,6,5,20,20,9,False
-46600,39.847715736040605,394,6,6,20,40,2,False
-46600,51.776649746192895,394,3,6,30,40,0,True
-46600,42.89340101522843,394,5,6,40,30,7,True
-46600,30.20304568527919,394,2,6,50,20,10,True
-46600,30.20304568527919,394,2,7,40,20,0,True
-46600,51.776649746192895,394,0,8,10,40,5,True
-46600,59.89847715736041,394,3,8,40,50,4,True
-46600,30.20304568527919,394,2,9,50,20,3,True
-46600,62.43654822335025,394,2,9,50,50,2,True
-46600,79.69543147208121,394,2,10,20,10,3,False
-46600,79.69543147208121,394,1,10,40,10,5,False
-46650,53.55329949238579,394,4,2,50,40,2,True
-46650,62.69035532994924,394,6,3,50,50,0,True
-46650,60.659898477157356,394,0,4,10,50,2,True
-46650,32.99492385786802,394,0,4,50,50,6,False
-46650,50.76142131979695,394,2,5,10,30,2,False
-46650,63.70558375634518,394,4,5,20,20,0,False
-46650,42.89340101522843,394,3,5,50,40,5,False
-46650,79.94923857868021,394,5,6,40,10,3,False
-46650,29.187817258883246,394,3,7,10,20,7,True
-46650,63.95939086294417,394,5,7,30,20,10,False
-46650,63.1979695431472,394,6,9,50,20,0,False
-46650,54.06091370558376,394,6,10,50,40,3,True
-46700,60.40609137055838,394,3,1,10,50,0,True
-46700,28.934010152284262,394,0,2,20,20,4,True
-46700,52.79187817258884,394,3,2,40,30,5,False
-46700,40.86294416243655,394,5,2,40,40,8,False
-46700,54.06091370558376,394,6,4,40,40,4,True
-46700,62.944162436548226,394,6,4,50,50,4,True
-46700,62.182741116751274,394,4,5,20,50,1,True
-46700,52.28426395939086,394,0,6,30,40,10,True
-46700,79.69543147208121,394,1,6,40,10,6,False
-46700,60.15228426395939,394,3,7,20,50,0,True
-46700,53.55329949238579,394,4,7,40,40,0,True
-46750,53.80710659898477,394,4,1,20,40,0,True
-46750,60.15228426395939,394,3,1,30,50,8,True
-46750,54.06091370558376,394,6,2,40,40,1,True
-46750,43.90862944162436,394,6,3,50,30,1,True
-46750,79.44162436548223,394,6,4,10,10,3,False
-46750,62.944162436548226,394,6,4,20,50,1,True
-46750,32.233502538071065,394,5,4,40,50,8,False
-46750,51.26903553299492,394,5,4,50,30,10,False
-46750,52.79187817258884,394,3,5,40,30,5,False
-46750,62.944162436548226,394,6,5,50,50,4,True
-46750,62.182741116751274,394,4,8,20,50,6,True
-46750,61.16751269035533,394,0,8,40,50,5,True
-46750,30.20304568527919,394,2,9,20,20,2,True
-46750,65.22842639593908,394,0,9,50,20,1,False
-46750,50.25380710659898,394,6,9,50,30,7,False
-46750,28.934010152284262,394,3,10,40,20,6,True
-46800,42.89340101522843,394,5,1,20,30,8,True
-46800,43.14720812182741,394,4,1,40,30,7,True
-46800,43.90862944162436,394,6,1,50,30,8,True
-46800,54.314720812182735,394,2,2,10,40,4,True
-46800,80.45685279187818,394,3,2,50,10,4,False
-46800,51.776649746192895,394,0,3,10,40,7,True
-46800,14.213197969543149,394,5,3,40,10,3,True
-46800,62.944162436548226,394,6,3,40,50,5,True
-46800,53.045685279187815,394,5,6,10,40,2,True
-46800,39.847715736040605,394,6,6,10,40,4,False
-46800,60.40609137055838,394,1,6,20,50,0,True
-46800,61.16751269035533,394,0,6,50,50,7,True
-46800,59.89847715736041,394,3,7,40,50,4,True
-46800,43.90862944162436,394,6,9,30,30,1,True
-46800,62.69035532994924,394,2,10,10,50,6,True
-46800,65.22842639593908,394,0,10,20,20,9,False
-46800,60.15228426395939,394,3,10,30,50,6,True
-46850,79.69543147208121,394,1,1,10,10,9,False
-46850,42.89340101522843,394,5,1,40,30,10,True
-46850,14.213197969543149,394,5,3,50,10,3,True
-46850,51.26903553299492,394,5,4,20,30,4,False
-46850,51.776649746192895,394,3,4,20,40,3,True
-46850,51.52284263959391,394,3,4,30,40,9,True
-46850,41.11675126903553,394,5,4,40,40,5,False
-46850,63.95939086294417,394,2,4,50,20,10,False
-46850,53.55329949238579,394,4,5,50,40,2,True
-46850,61.92893401015228,394,4,6,30,50,5,True
-46850,79.94923857868021,394,5,6,40,10,4,False
-46850,62.43654822335025,394,2,6,40,50,7,True
-46850,43.401015228426395,394,4,7,10,30,8,True
-46850,41.11675126903553,394,5,7,40,40,1,False
-46850,53.045685279187815,394,5,8,10,40,0,True
-46850,52.03045685279187,394,1,8,20,40,0,True
-46850,52.03045685279187,394,0,8,20,40,8,True
-46850,79.69543147208121,394,4,8,50,10,2,False
-46850,60.659898477157356,394,1,8,50,50,1,True
-46850,61.16751269035533,394,0,8,50,50,8,True
-46850,53.045685279187815,394,5,9,10,40,2,True
-46850,63.70558375634518,394,4,10,20,20,0,False
-46850,29.187817258883246,394,3,10,30,20,7,True
-46900,43.90862944162436,394,6,1,10,30,6,True
-46900,43.401015228426395,394,4,1,40,30,9,True
-46900,63.95939086294417,394,5,2,30,20,8,False
-46900,53.045685279187815,394,5,3,10,40,0,True
-46900,52.53807106598985,394,3,3,20,30,2,False
-46900,62.69035532994924,394,2,3,30,50,10,True
-46900,53.80710659898477,394,2,3,40,40,0,True
-46900,62.944162436548226,394,6,3,50,50,7,True
-46900,51.776649746192895,394,0,4,10,40,5,True
-46900,80.20304568527918,394,3,4,20,10,8,False
-46900,41.62436548223351,394,0,4,20,30,0,True
-46900,41.62436548223351,394,0,4,20,30,7,True
-46900,60.913705583756354,394,0,4,20,50,2,True
-46900,79.69543147208121,394,1,4,30,10,2,False
-46900,30.96446700507614,394,6,4,40,20,6,True
-46900,80.20304568527918,394,0,5,30,10,5,False
-46900,79.18781725888326,394,6,5,30,10,10,False
-46900,40.35532994923858,394,2,5,50,40,9,False
-46900,79.69543147208121,394,4,6,50,10,2,False
-46900,50.25380710659898,394,6,6,50,30,1,False
-46900,40.10152284263959,394,6,6,50,40,9,False
-46900,60.15228426395939,394,3,7,20,50,3,True
-46900,65.22842639593908,394,3,8,20,20,4,False
-46900,41.878172588832484,394,1,8,30,40,7,False
-46900,53.55329949238579,394,4,8,30,40,10,True
-46900,79.69543147208121,394,1,8,40,10,4,False
-46900,42.38578680203046,394,1,9,40,30,2,True
-46950,30.96446700507614,394,6,1,20,20,9,True
-46950,60.15228426395939,394,3,1,20,50,0,True
-46950,30.96446700507614,394,6,2,20,20,9,True
-46950,79.94923857868021,394,5,2,50,10,2,False
-46950,61.92893401015228,394,4,3,40,50,1,True
-46950,54.314720812182735,394,6,4,10,40,8,True
-46950,32.74111675126903,394,5,4,20,50,0,False
-46950,79.69543147208121,394,2,5,20,10,7,False
-46950,80.20304568527918,394,0,5,50,10,5,False
-46950,51.776649746192895,394,0,7,10,40,8,True
-46950,63.95939086294417,394,5,7,30,20,3,False
-46950,51.26903553299492,394,5,7,30,30,0,False
-46950,63.70558375634518,394,4,8,10,20,10,False
-46950,53.045685279187815,394,5,9,10,40,0,True
-46950,61.6751269035533,394,5,9,10,50,10,True
-46950,62.69035532994924,394,2,9,30,50,4,True
-46950,32.233502538071065,394,5,9,40,50,7,False
-47000,41.62436548223351,394,0,1,20,30,8,True
-47000,63.95939086294417,394,5,2,20,20,5,False
-47000,79.69543147208121,394,1,2,40,10,1,False
-47000,30.20304568527919,394,2,3,50,20,3,True
-47000,61.16751269035533,394,0,3,50,50,3,True
-47000,52.28426395939086,394,0,4,50,30,7,False
-47000,80.20304568527918,394,3,5,10,10,8,False
-47000,50.25380710659898,394,6,5,10,30,4,False
-47000,53.55329949238579,394,4,5,50,40,1,True
-47000,65.22842639593908,394,3,8,50,20,7,False
-47000,40.86294416243655,394,5,8,50,40,7,False
-47000,62.69035532994924,394,6,9,10,50,0,True
-47050,63.95939086294417,394,5,2,10,20,0,False
-47050,63.95939086294417,394,5,2,30,20,6,False
-47050,30.96446700507614,394,6,3,20,20,7,True
-47050,43.90862944162436,394,6,3,40,30,8,True
-47050,79.69543147208121,394,4,3,50,10,10,False
-47050,79.69543147208121,394,4,4,40,10,10,False
-47050,79.69543147208121,394,4,4,50,10,10,False
-47050,63.1979695431472,394,6,5,30,20,3,False
-47050,29.187817258883246,394,3,7,20,20,7,True
-47050,54.06091370558376,394,2,7,40,40,9,True
-47050,53.55329949238579,394,2,7,50,40,10,True
-47050,52.28426395939086,394,1,8,50,40,0,True
-47050,62.182741116751274,394,4,10,10,50,6,True
-47050,43.90862944162436,394,6,10,30,30,5,True
-47100,79.69543147208121,394,1,1,50,10,4,False
-47100,51.776649746192895,394,0,3,10,40,5,True
-47100,14.213197969543149,394,5,3,50,10,6,True
-47100,52.03045685279187,394,0,4,20,40,8,True
-47100,53.80710659898477,394,4,6,20,40,8,True
-47100,42.89340101522843,394,5,6,40,30,10,True
-47100,51.776649746192895,394,3,7,10,40,7,True
-47100,43.65482233502538,394,6,8,10,30,2,True
-47100,79.69543147208121,394,1,8,30,10,4,False
-47100,80.20304568527918,394,0,8,50,10,8,False
-47100,60.913705583756354,394,1,9,40,50,10,True
-47100,41.11675126903553,394,3,10,50,30,5,True
-47150,54.06091370558376,394,2,1,10,40,0,True
-47150,28.680203045685282,394,0,1,20,20,0,True
-47150,53.55329949238579,394,4,2,30,40,3,True
-47150,54.06091370558376,394,2,3,30,40,2,True
-47150,61.16751269035533,394,0,3,50,50,4,True
-47150,41.11675126903553,394,5,4,40,40,0,False
-47150,54.06091370558376,394,6,4,40,40,7,True
-47150,65.22842639593908,394,3,5,20,20,2,False
-47150,60.659898477157356,394,1,5,30,50,10,True
-47150,62.69035532994924,394,6,5,40,50,1,True
-47150,14.467005076142131,394,1,5,50,10,6,True
-47150,63.95939086294417,394,5,6,20,20,3,False
-47150,63.95939086294417,394,5,6,20,20,5,False
-47150,39.59390862944163,394,6,6,20,40,7,False
-47150,80.20304568527918,394,0,6,30,10,7,False
-47150,60.913705583756354,394,0,6,30,50,2,True
-47150,79.69543147208121,394,4,6,50,10,3,False
-47150,30.20304568527919,394,2,6,50,20,7,True
-47150,80.20304568527918,394,3,7,30,10,0,False
-47150,53.55329949238579,394,4,7,40,40,2,True
-47150,60.913705583756354,394,1,7,40,50,8,True
-47150,79.18781725888326,394,6,8,50,10,7,False
-47150,31.979695431472084,394,5,9,50,50,10,False
-47150,51.776649746192895,394,3,10,20,40,2,True
-47150,33.24873096446701,394,1,10,20,50,8,False
-47200,63.95939086294417,394,5,2,10,20,1,False
-47200,54.06091370558376,394,6,2,40,40,2,True
-47200,52.79187817258884,394,3,2,50,30,6,False
-47200,79.69543147208121,394,4,3,40,10,9,False
-47200,62.944162436548226,394,6,3,40,50,7,True
-47200,33.24873096446701,394,1,3,40,50,8,False
-47200,61.6751269035533,394,4,3,50,50,10,True
-47200,41.62436548223351,394,0,4,20,30,1,True
-47200,41.62436548223351,394,0,4,20,30,2,True
-47200,41.11675126903553,394,5,4,20,40,2,False
-47200,79.69543147208121,394,5,6,40,10,10,False
-47200,51.26903553299492,394,5,7,30,30,7,False
-47200,41.11675126903553,394,5,7,30,40,2,False
-47200,41.11675126903553,394,5,7,40,40,0,False
-47200,13.705583756345177,394,3,10,50,10,3,True
-47250,54.06091370558376,394,6,1,10,40,0,True
-47250,30.20304568527919,394,4,1,30,20,1,True
-47250,54.06091370558376,394,6,3,40,40,2,True
-47250,61.92893401015228,394,4,3,40,50,0,True
-47250,65.22842639593908,394,0,3,50,20,0,False
-47250,42.89340101522843,394,2,3,50,30,2,True
-47250,43.14720812182741,394,4,4,50,30,8,True
-47250,39.847715736040605,394,6,6,10,40,3,False
-47250,60.40609137055838,394,1,6,20,50,2,True
-47250,60.15228426395939,394,3,6,30,50,6,True
-47250,42.38578680203046,394,1,6,40,30,6,True
-47250,41.11675126903553,394,5,7,40,40,3,False
-47250,62.69035532994924,394,2,8,30,50,3,True
-47250,63.70558375634518,394,4,8,40,20,0,False
-47250,52.28426395939086,394,3,9,10,30,6,False
-47250,79.69543147208121,394,4,9,50,10,3,False
-47250,13.705583756345177,394,3,10,50,10,1,True
-47300,41.11675126903553,394,5,2,10,40,3,False
-47300,62.69035532994924,394,2,2,30,50,7,True
-47300,80.20304568527918,394,3,4,30,10,9,False
-47300,62.944162436548226,394,6,4,30,50,3,True
-47300,59.89847715736041,394,3,4,40,50,2,True
-47300,39.847715736040605,394,2,5,20,40,8,False
-47300,80.20304568527918,394,3,5,30,10,9,False
-47300,53.55329949238579,394,4,5,40,40,2,True
-47300,51.776649746192895,394,3,7,10,40,5,True
-47300,51.776649746192895,394,3,7,20,40,1,True
-47300,53.55329949238579,394,4,7,50,40,8,True
-47300,79.69543147208121,394,1,10,40,10,3,False
-47350,62.182741116751274,394,2,1,50,50,8,True
-47350,30.96446700507614,394,6,3,10,20,10,True
-47350,30.20304568527919,394,5,3,40,20,4,True
-47350,50.76142131979695,394,4,4,10,30,1,False
-47350,64.9746192893401,394,0,4,40,20,6,False
-47350,79.18781725888326,394,6,5,30,10,9,False
-47350,62.182741116751274,394,4,7,10,50,0,True
-47350,60.15228426395939,394,3,7,20,50,1,True
-47350,62.69035532994924,394,2,7,30,50,5,True
-47350,40.86294416243655,394,5,8,50,40,6,False
-47350,28.680203045685282,394,3,10,40,20,5,True
-47350,59.89847715736041,394,3,10,40,50,1,True
-47350,28.680203045685282,394,3,10,50,20,0,True
-47400,14.213197969543149,394,4,1,20,10,1,True
-47400,14.213197969543149,394,4,3,10,10,0,True
-47400,29.949238578680205,394,5,3,10,20,9,True
-47400,43.401015228426395,394,2,3,10,30,5,True
-47400,43.401015228426395,394,4,5,20,30,6,True
-47400,39.847715736040605,394,2,5,20,40,2,False
-47400,61.42131979695431,394,5,6,10,50,4,True
-47400,60.913705583756354,394,0,6,40,50,2,True
-47400,79.69543147208121,394,1,7,30,10,3,False
-47400,62.182741116751274,394,4,8,10,50,0,True
-47400,60.913705583756354,394,1,8,50,50,10,True
-47400,52.28426395939086,394,1,9,40,40,0,True
-47400,79.69543147208121,394,4,10,50,10,1,False
-47450,42.63959390862944,394,5,1,10,30,9,True
-47450,62.69035532994924,394,2,1,30,50,7,True
-47450,14.213197969543149,394,4,2,20,10,0,True
-47450,41.11675126903553,394,5,2,20,40,5,False
-47450,30.20304568527919,394,4,2,40,20,1,True
-47450,54.06091370558376,394,6,4,10,40,0,True
-47450,41.62436548223351,394,0,4,20,30,10,True
-47450,51.776649746192895,394,3,4,20,40,2,True
-47450,42.13197969543147,394,1,5,30,30,4,True
-47450,80.20304568527918,394,3,5,50,10,10,False
-47450,52.79187817258884,394,3,5,50,30,6,False
-47450,50.76142131979695,394,2,6,20,30,2,False
-47450,41.370558375634516,394,0,7,10,30,5,True
-47450,51.776649746192895,394,3,7,10,40,10,True
-47450,59.89847715736041,394,3,7,40,50,8,True
-47450,62.182741116751274,394,4,8,10,50,3,True
-47450,79.69543147208121,394,4,8,20,10,4,False
-47450,63.70558375634518,394,4,8,20,20,2,False
-47450,32.233502538071065,394,5,8,50,50,3,False
-47450,53.80710659898477,394,2,9,30,40,0,True
-47450,65.22842639593908,394,0,10,20,20,8,False
-47450,51.52284263959391,394,1,10,40,30,7,False
-47500,60.40609137055838,394,3,1,10,50,9,True
-47500,14.213197969543149,394,4,1,30,10,0,True
-47500,59.89847715736041,394,3,1,40,50,8,True
-47500,53.80710659898477,394,2,1,50,40,8,True
-47500,51.26903553299492,394,5,2,20,30,5,False
-47500,60.913705583756354,394,0,3,30,50,10,True
-47500,62.69035532994924,394,6,3,50,50,8,True
-47500,54.06091370558376,394,6,4,10,40,1,True
-47500,60.659898477157356,394,0,4,10,50,3,True
-47500,53.55329949238579,394,4,4,40,40,1,True
-47500,79.69543147208121,394,4,5,50,10,7,False
-47500,79.69543147208121,394,2,6,40,10,0,False
-47500,59.89847715736041,394,3,7,40,50,7,True
-47500,59.89847715736041,394,3,7,50,50,8,True
-47500,30.710659898477154,394,6,8,10,20,3,True
-47500,62.944162436548226,394,6,9,50,20,8,False
-47500,51.26903553299492,394,3,10,40,40,7,True
-47550,79.44162436548223,394,1,1,40,10,10,False
-47550,79.18781725888326,394,6,2,20,10,10,False
-47550,28.934010152284262,394,0,2,30,20,5,True
-47550,80.20304568527918,394,0,3,20,10,4,False
-47550,60.913705583756354,394,0,3,20,50,3,True
-47550,43.90862944162436,394,6,3,40,30,1,True
-47550,53.80710659898477,394,2,3,50,40,0,True
-47550,79.69543147208121,394,2,4,20,10,10,False
-47550,62.182741116751274,394,4,4,20,50,3,True
-47550,79.69543147208121,394,5,4,40,10,8,False
-47550,42.63959390862944,394,3,5,50,40,7,False
-47550,52.79187817258884,394,5,6,10,40,5,True
-47550,53.299492385786806,394,5,6,40,40,8,True
-47550,79.69543147208121,394,2,7,10,10,9,False
-47550,41.370558375634516,394,0,7,10,30,8,True
-47550,62.182741116751274,394,2,7,50,50,6,True
-47550,62.182741116751274,394,4,10,10,50,5,True
-47550,61.92893401015228,394,5,10,30,50,9,True
-47550,61.92893401015228,394,5,10,30,50,10,True
-47550,51.01522842639594,394,5,10,50,30,6,False
-47600,63.70558375634518,394,2,2,10,20,0,False
-47600,53.55329949238579,394,4,2,10,40,2,True
-47600,30.20304568527919,394,4,2,30,20,2,True
-47600,28.934010152284262,394,0,2,40,20,5,True
-47600,42.63959390862944,394,3,2,40,40,7,False
-47600,79.69543147208121,394,5,4,10,10,7,False
-47600,79.69543147208121,394,2,4,30,10,8,False
-47600,43.90862944162436,394,6,4,40,30,1,True
-47600,79.69543147208121,394,2,5,40,10,8,False
-47600,42.63959390862944,394,3,5,50,40,3,False
-47600,60.913705583756354,394,0,6,40,50,1,True
-47600,28.934010152284262,394,3,7,10,20,4,True
-47600,43.90862944162436,394,6,7,10,30,9,True
-47600,79.18781725888326,394,6,7,20,10,1,False
-47600,51.01522842639594,394,5,7,40,30,9,False
-47600,52.03045685279187,394,0,8,20,40,10,True
-47600,59.89847715736041,394,3,8,40,50,0,True
-47650,43.401015228426395,394,2,3,10,30,4,True
-47650,63.70558375634518,394,4,3,50,20,4,False
-47650,60.15228426395939,394,3,4,20,50,5,True
-47650,54.314720812182735,394,6,4,30,40,10,True
-47650,80.20304568527918,394,0,4,40,10,9,False
-47650,59.89847715736041,394,3,4,50,50,2,True
-47650,60.40609137055838,394,1,6,20,50,1,True
-47650,60.40609137055838,394,1,6,20,50,3,True
-47650,60.913705583756354,394,0,6,30,50,7,True
-47650,39.847715736040605,394,6,6,40,40,10,False
-47650,79.44162436548223,394,1,6,50,10,8,False
-47650,32.233502538071065,394,5,7,30,50,8,False
-47650,42.89340101522843,394,2,9,40,30,7,True
-47650,32.233502538071065,394,5,9,40,50,4,False
-47650,80.20304568527918,394,0,9,50,10,10,False
-47650,51.01522842639594,394,5,9,50,30,6,False
-47650,30.96446700507614,394,6,10,30,20,0,True
-47650,29.949238578680205,394,2,10,40,20,2,True
